2024,SALA404467,hypT,SEAG_RS23060,SeAg_B4842,20,38
2025,SALA400061,citS,SEAG_RS00600,SeAg_B0064,18,2
2026,SALA400373,SeAg_B0409,SEAG_RS02170,SeAg_B0409,1,1
2027,SALA401587,rstB,SEAG_RS08270,SeAg_B1703,20,2
2028,SALA400551,fimY,SEAG_RS03050,SeAg_B0596,18,33
2029,SALA404351,SeAg_B4716,SEAG_RS22490,SeAg_B4716,1,1
2030,SALA400062,citC,SEAG_RS00605,SeAg_B0065,18,2
2031,SALA404430,SeAg_B4803,SEAG_RS22895,SeAg_B4803,1,3
2032,SALA401662,SeAg_B1780,SEAG_RS08675,SeAg_B1780,19,81
2033,SALA401711,ihfA,SEAG_RS08930,SeAg_B1834,20,39
2034,SALA403887,metR,SEAG_RS20040,SeAg_B4193,20,42
2035,SALA400352,golS,SEAG_RS02070,SeAg_B0388,16,76
2036,SALA402675,SeAg_B2883,SEAG_RS13870,SeAg_B2883,2,1
2037,SALA400814,SeAg_B0879,SEAG_RS04420,SeAg_B0879,9,3
2038,SALA401952,SeAg_B2094,SEAG_RS10155,SeAg_B2094,5,2
2039,SALA400972,pipB,SEAG_RS05205,SeAg_B1047,17,5
2040,SALA404494,fhuF,SEAG_RS23200,SeAg_B4871,20,15
2041,SALA404385,arcA,SEAG_RS22655,SeAg_B4751,20,23
2042,SALA401450,SeAg_B1561,SEAG_RS07600,SeAg_B1561,19,6
2043,SALA400036,SeAg_B0039,SEAG_RS00485,SeAg_B0039,20,7
2044,SALA401947,SeAg_B2087,SEAG_RS10125,SeAg_B2087,4,3
2045,SALA403208,SeAg_B3464,SEAG_RS16560,SeAg_B3464,1,1
2046,SALA401408,SeAg_B1519,SEAG_RS07390,SeAg_B1519,14,2
2047,SALA403839,SeAg_B4136,SEAG_RS19770,SeAg_B4136,1,1
2048,SALA402774,sirC,SEAG_RS14385,SeAg_B2989,20,39
2049,SALA401204,mntP,SEAG_RS06385,SeAg_B1297,20,4
2050,SALA401583,rstA,SEAG_RS08250,SeAg_B1699,20,46
2051,SALA403669,SeAg_B3955,SEAG_RS18900,SeAg_B3955,20,2
2052,SALA404303,SeAg_B4667,SEAG_RS22270,SeAg_B4667,1,1
2053,SALA403209,SeAg_B3465,SEAG_RS16565,SeAg_B3465,1,1
2054,SALA400481,priC,SEAG_RS02705,SeAg_B0522,19,4
2055,SALA400121,leuO,SEAG_RS00905,SeAg_B0131,19,53
2056,SALA401033,tssB,SEAG_RS05535,SeAg_B1111,2,1
2057,SALA402110,SeAg_B2269,SEAG_RS10955,SeAg_B2269,1,1
2058,SALA401177,SeAg_B1269,SEAG_RS06270,SeAg_B1269,17,2
2059,SALA400032,SeAg_B0035,SEAG_RS00470,SeAg_B0035,14,4
2060,SALA403834,SeAg_B4131,SEAG_RS19745,SeAg_B4131,1,1
2061,SALA401109,flhD,SEAG_RS05935,SeAg_B1196,20,13
2062,SALA404204,SeAg_B4551,SEAG_RS21680,SeAg_B4551,18,3
2063,SALA402806,SeAg_B3023,SEAG_RS14565,SeAg_B3023,8,3
2064,SALA403838,ppiC,SEAG_RS19765,SeAg_B4135,20,15
2065,SALA402195,SeAg_B2359,SEAG_RS11375,SeAg_B2359,7,2
2066,SALA404429,SeAg_B4802,SEAG_RS22890,SeAg_B4802,1,3
2067,SALA401501,SeAg_B1616,SEAG_RS07855,SeAg_B1616,1,5
2068,SALA400501,cueR,SEAG_RS02800,SeAg_B0546,20,72
2070,SALA402949,SeAg_B3185,SEAG_RS15280,SeAg_B3185,18,36
2074,SALA401280,SeAg_B1376,SEAG_RS06745,SeAg_B1376,20,26
2077,SALA401447,SeAg_B1558,SEAG_RS07580,SeAg_B1558,15,1
2079,SALA400171,SeAg_B0183,SEAG_RS01140,SeAg_B0183,2,1
2081,SALA400170,SeAg_B0182,SEAG_RS01135,SeAg_B0182,2,1
2083,SALA404449,SeAg_B4824,SEAG_RS22980,SeAg_B4824,2,1
2084,SALA400333,SeAg_B0368,SEAG_RS01975,SeAg_B0368,2,3
2086,SALA403388,crp,SEAG_RS17515,SeAg_B3663,20,217
2087,SALA400810,mntR,SEAG_RS04400,SeAg_B0875,20,136
2088,SALA404227,SeAg_B4576,SEAG_RS21820,SeAg_B4576,20,34
2090,SALA401614,slyA,SEAG_RS08410,SeAg_B1730,20,102
2091,SALA400149,SeAg_B0161,SEAG_RS01045,SeAg_B0161,20,8
2093,SALA404539,SeAg_B4920,SEAG_RS23430,SeAg_B4920,19,4
2095,SALA400148,coaE,SEAG_RS01040,SeAg_B0160,20,6
2098,SALA404238,SeAg_B4596,SEAG_RS21910,SeAg_B4596,3,1
2100,SALA400573,ramA,SEAG_RS03165,SeAg_B0620,20,44
2103,SALA400893,lrp,SEAG_RS04815,SeAg_B0964,20,45
2104,SALA402671,SeAg_B2879,SEAG_RS13835,SeAg_B2879,3,1
2107,SALA402567,SeAg_B2765,SEAG_RS13300,SeAg_B2765,4,1
2112,SALA404053,murB,SEAG_RS20895,SeAg_B4380,20,7
2114,SALA401974,SeAg_B2124,SEAG_RS10295,SeAg_B2124,2,2
2118,SALA400292,SeAg_B0318,SEAG_RS01750,SeAg_B0318,6,2
2122,SALA402970,bglA,SEAG_RS15375,SeAg_B3208,20,4
2126,SALA402969,SeAg_B3207,SEAG_RS15370,SeAg_B3207,20,2
2131,SALA401781,SeAg_B1905,SEAG_RS09250,SeAg_B1905,3,2
2134,SALA402744,norR,SEAG_RS14245,SeAg_B2959,17,6
2139,SALA403423,pckA,SEAG_RS17695,SeAg_B3701,20,8
2144,SALA400706,SeAg_B0764,SEAG_RS03865,SeAg_B0764,20,7
2149,SALA400367,prpC,SEAG_RS02150,SeAg_B0403,20,11
2154,SALA401153,kdgA,SEAG_RS06140,SeAg_B1240,20,9
2156,SALA402666,SeAg_B2873,SEAG_RS13810,SeAg_B2873,8,3
2158,SALA402804,invF,SEAG_RS14545,SeAg_B3021,20,18
2163,SALA402805,invH,SEAG_RS14550,SeAg_B3022,19,5
2165,SALA404335,SeAg_B4700,SEAG_RS22425,SeAg_B4700,2,1
2178,SALA402307,pta,SEAG_RS11950,SeAg_B2479,20,13
2179,SALA401505,SeAg_B1620,SEAG_RS07880,SeAg_B1620,7,3
2188,SALA404179,soxS,SEAG_RS21550,SeAg_B4524,20,52
2189,SALA401139,SeAg_B1226,SEAG_RS06075,SeAg_B1226,13,2
2200,SALA401167,SeAg_B1257,SEAG_RS06215,SeAg_B1257,11,1
2221,SALA402878,SeAg_B3102,SEAG_RS14920,SeAg_B3102,14,6
2222,SALA403631,SeAg_B3916,SEAG_RS18700,SeAg_B3916,16,7
3099,SALA403249,rpoN,SEAG_RS16780,SeAg_B3510,20,63
3100,SALA403593,SeAg_B3878,SEAG_RS18520,SeAg_B3878,16,12
3107,SALA404127,SeAg_B4470,SEAG_RS21295,SeAg_B4470,7,1
3112,SALA404032,SeAg_B4350,SEAG_RS20760,SeAg_B4350,11,2
3118,SALA404336,iolT2,SEAG_RS22430,SeAg_B4701,6,1
3124,SALA401495,SeAg_B1610,SEAG_RS07830,SeAg_B1610,13,2
3127,SALA404342,iolG1,SEAG_RS22455,SeAg_B4707,7,5
3128,SALA404350,iolG2,SEAG_RS22485,SeAg_B4715,7,4
3129,SALA404341,iolE,SEAG_RS22450,SeAg_B4706,7,2
3131,SALA403476,ugpQ,SEAG_RS17945,SeAg_B3755,20,12
3142,SALA404344,iolI1,SEAG_RS22465,SeAg_B4709,7,1
3143,SALA403076,hybA,SEAG_RS15910,SeAg_B3322,20,4
3151,SALA404338,iolA,SEAG_RS22440,SeAg_B4703,7,1
3158,SALA404353,iolH,SEAG_RS22500,SeAg_B4718,7,1
3165,SALA404339,reiD,SEAG_RS22445,SeAg_B4704,7,1
3172,SALA404337,iolB,SEAG_RS22435,SeAg_B4702,7,1
3177,SALA404352,iolI2,SEAG_RS22495,SeAg_B4717,7,1
3188,SALA404407,SeAg_B4775,SEAG_RS22770,SeAg_B4775,7,2
3196,SALA402055,SeAg_B2211,SEAG_RS10690,SeAg_B2211,16,7
3203,SALA401496,SeAg_B1611,SEAG_RS07835,SeAg_B1611,9,2
3220,SALA404516,SeAg_B4896,SEAG_RS23320,SeAg_B4896,7,1
3234,SALA401484,SeAg_B1599,SEAG_RS07775,SeAg_B1599,20,8
3235,SALA404515,SeAg_B4895,SEAG_RS23315,SeAg_B4895,8,3
3244,SALA402403,cysM,SEAG_RS12480,SeAg_B2585,20,24
3252,SALA401384,fnr,SEAG_RS07270,SeAg_B1491,20,87
3253,SALA404517,SeAg_B4897,SEAG_RS23325,SeAg_B4897,8,5
3261,SALA403288,argR,SEAG_RS16980,SeAg_B3551,20,20
3269,SALA404131,SeAg_B4474,SEAG_RS21315,SeAg_B4474,11,3
3279,SALA400200,SeAg_B0212,SEAG_RS01265,SeAg_B0212,19,5
3285,SALA400594,SeAg_B0641,SEAG_RS03270,SeAg_B0641,19,8
3286,SALA402643,SeAg_B2849,SEAG_RS13685,SeAg_B2849,10,12
3291,SALA400749,galE,SEAG_RS04100,SeAg_B0812,19,13
3295,SALA400623,SeAg_B0672,SEAG_RS03415,SeAg_B0672,18,1
3299,SALA403802,atpA,SEAG_RS19560,SeAg_B4092,20,19
3303,SALA400747,galK,SEAG_RS04090,SeAg_B0810,20,11
3307,SALA403925,glnL,SEAG_RS20245,SeAg_B4238,20,9
3311,SALA400923,elyC,SEAG_RS04975,SeAg_B0996,20,2
3315,SALA403517,rsmJ,SEAG_RS18140,SeAg_B3796,20,5
3319,SALA404024,rpmE,SEAG_RS20725,SeAg_B4342,19,8
3323,SALA403022,SeAg_B3265,SEAG_RS15635,SeAg_B3265,20,4
3327,SALA400842,grxA,SEAG_RS04550,SeAg_B0909,19,16
3331,SALA400389,yaiA,SEAG_RS02250,SeAg_B0426,20,2
3352,SALA403603,SeAg_B3888,SEAG_RS18570,SeAg_B3888,14,16
3353,SALA403104,SeAg_B3352,SEAG_RS16045,SeAg_B3352,14,8
3366,SALA403102,SeAg_B3350,SEAG_RS16035,SeAg_B3350,14,8
3378,SALA403103,SeAg_B3351,SEAG_RS16040,SeAg_B3351,14,8
3385,SALA403878,SeAg_B4182,SEAG_RS19985,SeAg_B4182,7,1
3393,SALA401043,ompC,SEAG_RS05590,SeAg_B1124,16,2
3403,SALA400383,psiF,SEAG_RS02225,SeAg_B0420,20,3
3415,SALA404126,SeAg_B4469,SEAG_RS21290,SeAg_B4469,9,1
3424,SALA404125,SeAg_B4468,SEAG_RS21285,SeAg_B4468,9,1
3433,SALA404128,SeAg_B4471,SEAG_RS21300,SeAg_B4471,11,2
3446,SALA403223,folP,SEAG_RS16650,SeAg_B3484,19,4
3688,SALA401243,SeAg_B1339,SEAG_RS06580,SeAg_B1339,20,2
3693,SALA404450,SeAg_B4825,SEAG_RS22985,SeAg_B4825,6,1
3699,SALA404235,SeAg_B4593,SEAG_RS21895,SeAg_B4593,6,1
3704,SALA400176,SeAg_B0188,SEAG_RS01165,SeAg_B0188,4,1
3712,SALA404035,metF,SEAG_RS20775,SeAg_B4353,20,7
3717,SALA404136,SeAg_B4479,SEAG_RS21335,SeAg_B4479,10,1
4026,SALA402468,SeAg_B2653,SEAG_RS12810,SeAg_B2653,7,2
4047,SALA404216,SeAg_B4564,SEAG_RS21755,SeAg_B4564,19,6
4048,SALA400734,SeAg_B0797,SEAG_RS04025,SeAg_B0797,13,4
4062,SALA404130,SeAg_B4473,SEAG_RS21310,SeAg_B4473,10,2
4081,SALA400735,SeAg_B0798,SEAG_RS04030,SeAg_B0798,14,4
4094,SALA400648,SeAg_B0697,SEAG_RS03535,SeAg_B0697,13,4
4107,SALA400596,SeAg_B0643,SEAG_RS03280,SeAg_B0643,20,27
4120,SALA400954,matP,SEAG_RS05110,SeAg_B1027,20,9
4131,SALA404129,SeAg_B4472,SEAG_RS21305,SeAg_B4472,11,2
4146,SALA400530,SeAg_B0575,SEAG_RS02945,SeAg_B0575,15,1
4161,SALA403726,uhpA,SEAG_RS19190,SeAg_B4016,20,5
4414,SALA403828,SeAg_B4125,SEAG_RS19710,SeAg_B4125,11,2
4416,SALA400615,citC,SEAG_RS03380,SeAg_B0664,19,12
4418,SALA400904,sopD2,SEAG_RS04885,SeAg_B0977,14,3
4420,SALA401977,gapA,SEAG_RS10310,SeAg_B2131,2,1
4422,SALA401978,SeAg_B2132,SEAG_RS10315,SeAg_B2132,2,1
4424,SALA404479,SeAg_B4854,SEAG_RS23120,SeAg_B4854,6,2
4426,SALA400192,SeAg_B0204,SEAG_RS01235,SeAg_B0204,19,2
4428,SALA401976,SeAg_B2130,SEAG_RS10305,SeAg_B2130,2,2
4431,SALA404305,rpsF,SEAG_RS22280,SeAg_B4669,20,50
4433,SALA404304,SeAg_B4668,SEAG_RS22275,SeAg_B4668,2,1
4436,SALA400191,can,SEAG_RS01230,SeAg_B0203,20,11
4438,SALA401497,SeAg_B1612,SEAG_RS07840,SeAg_B1612,3,1
4440,SALA401498,SeAg_B1613,SEAG_RS07845,SeAg_B1613,3,1
4442,SALA402684,SeAg_B2892,SEAG_RS13925,SeAg_B2892,20,5
4447,SALA404472,SeAg_B4847,SEAG_RS23090,SeAg_B4847,3,1
4450,SALA400903,pflA,SEAG_RS04870,SeAg_B0975,20,11
4453,SALA401413,SeAg_B1524,SEAG_RS07415,SeAg_B1524,15,8
4455,SALA401414,SeAg_B1525,SEAG_RS07420,SeAg_B1525,17,8
4459,SALA403768,SeAg_B4058,SEAG_RS19390,SeAg_B4058,4,2
4463,SALA402683,pipB2,SEAG_RS13920,SeAg_B2891,19,6
4465,SALA404042,ppc,SEAG_RS20810,SeAg_B4360,20,3
4477,SALA404320,SeAg_B4685,SEAG_RS22355,SeAg_B4685,20,4
4485,SALA402057,SeAg_B2213,SEAG_RS10700,SeAg_B2213,15,2
4497,SALA402166,sanA,SEAG_RS11245,SeAg_B2330,11,1
4507,SALA402098,mdtA,SEAG_RS10890,SeAg_B2256,17,5
4607,SALA400279,SeAg_B0303,SEAG_RS01675,SeAg_B0303,11,1
4619,SALA403164,SeAg_B3417,SEAG_RS16345,SeAg_B3417,15,2
4635,SALA400090,kefF,SEAG_RS00740,SeAg_B0094,18,4
4646,SALA401301,cls,SEAG_RS06865,SeAg_B1406,20,5
4655,SALA400468,SeAg_B0509,SEAG_RS02640,SeAg_B0509,19,2
4668,SALA403985,SeAg_B4300,SEAG_RS20520,SeAg_B4300,18,9
4682,SALA403602,SeAg_B3887,SEAG_RS18565,SeAg_B3887,16,10
4690,SALA400828,rimO,SEAG_RS04485,SeAg_B0894,20,5
4698,SALA400830,bssR,SEAG_RS04490,SeAg_B0896,19,2
4708,SALA400469,SeAg_B0510,SEAG_RS02645,SeAg_B0510,20,3
4722,SALA400108,araB,SEAG_RS00840,SeAg_B0114,18,24
4735,SALA403984,SeAg_B4299,SEAG_RS20515,SeAg_B4299,18,8
4749,SALA404301,ulaE,SEAG_RS22260,SeAg_B4665,20,11
4763,SALA404300,ulaD,SEAG_RS22255,SeAg_B4664,20,10
4777,SALA403604,ulaD,SEAG_RS18575,SeAg_B3889,18,7
4791,SALA403983,SeAg_B4298,SEAG_RS20510,SeAg_B4298,19,8
4805,SALA403974,SeAg_B4289,SEAG_RS20475,SeAg_B4289,20,5
4819,SALA403601,yiaN,SEAG_RS18560,SeAg_B3886,17,10
4833,SALA403597,yiaK,SEAG_RS18540,SeAg_B3882,17,2
4847,SALA403600,yiaM,SEAG_RS18555,SeAg_B3885,17,11
4861,SALA402709,SeAg_B2918,SEAG_RS14045,SeAg_B2918,17,2
4886,SALA404291,SeAg_B4655,SEAG_RS22210,SeAg_B4655,18,33
4887,SALA403233,rplU,SEAG_RS16700,SeAg_B3494,16,70
4908,SALA403746,ibpA,SEAG_RS19290,SeAg_B4036,20,41
4909,SALA401512,SeAg_B1627,SEAG_RS07910,SeAg_B1627,13,1
4922,SALA402879,gudP,SEAG_RS14925,SeAg_B3103,16,6
4942,SALA403750,SeAg_B4040,SEAG_RS19305,SeAg_B4040,10,6
4943,SALA403752,SeAg_B4042,SEAG_RS19315,SeAg_B4042,20,5
4952,SALA404334,iolT1,SEAG_RS22420,SeAg_B4699,10,1
4961,SALA400773,yvcK,SEAG_RS04225,SeAg_B0836,20,33
4974,SALA400752,modE,SEAG_RS04115,SeAg_B0815,20,17
4982,SALA402215,narP,SEAG_RS11490,SeAg_B2381,19,29
4992,SALA401277,narL,SEAG_RS06730,SeAg_B1373,20,79
5014,SALA403011,galP,SEAG_RS15580,SeAg_B3254,20,8
5015,SALA402171,mglA,SEAG_RS11270,SeAg_B2335,13,6
5030,SALA402170,mglC,SEAG_RS11265,SeAg_B2334,20,9
5042,SALA402172,mglB,SEAG_RS11275,SeAg_B2336,19,14
5054,SALA402928,galR,SEAG_RS15180,SeAg_B3160,20,12
5067,SALA402173,galS,SEAG_RS11280,SeAg_B2337,19,10
5081,SALA403183,garL,SEAG_RS16445,SeAg_B3439,20,9
5095,SALA402877,gudD,SEAG_RS14915,SeAg_B3101,19,6
5116,SALA402441,narQ,SEAG_RS12675,SeAg_B2624,17,6
5131,SALA400020,SeAg_B0021,SEAG_RS00400,SeAg_B0021,18,3
5145,SALA400163,aceF,SEAG_RS01105,SeAg_B0175,19,61
5160,SALA403358,rplV,SEAG_RS17360,SeAg_B3631,19,106
5212,SALA402613,aroF,SEAG_RS13535,SeAg_B2814,19,11
5219,SALA402615,SeAg_B2816,SEAG_RS13540,SeAg_B2816,18,3
5230,SALA401892,SeAg_B2024,SEAG_RS09830,SeAg_B2024,17,2
5239,SALA400659,SeAg_B0709,SEAG_RS03590,SeAg_B0709,19,11
5256,SALA401448,sifB,SEAG_RS07585,SeAg_B1559,17,2
5362,SALA401083,tcyJ,SEAG_RS05790,SeAg_B1166,20,9
5378,SALA401338,osmB,SEAG_RS07035,SeAg_B1444,16,2
5392,SALA403491,rpoH,SEAG_RS18015,SeAg_B3770,20,17
5416,SALA401697,SeAg_B1819,SEAG_RS08860,SeAg_B1819,15,4
5417,SALA400588,entE,SEAG_RS03240,SeAg_B0635,19,15
5434,SALA401696,SeAg_B1818,SEAG_RS08855,SeAg_B1818,14,2
5458,SALA401688,SeAg_B1810,SEAG_RS08815,SeAg_B1810,15,2
5459,SALA400387,SeAg_B0424,SEAG_RS02240,SeAg_B0424,19,6
5478,SALA400195,SeAg_B0207,SEAG_RS01250,SeAg_B0207,14,3
5496,SALA400454,SeAg_B0494,SEAG_RS02575,SeAg_B0494,19,2
5511,SALA401767,yeaG,SEAG_RS09190,SeAg_B1890,18,6
5527,SALA403660,rpmB,SEAG_RS18850,SeAg_B3945,18,63
5557,SALA403158,SeAg_B3411,SEAG_RS16315,SeAg_B3411,19,5
5558,SALA402843,cas1e,SEAG_RS14760,SeAg_B3066,16,12
5577,SALA403370,rpsL,SEAG_RS17425,SeAg_B3645,18,17
5602,SALA402818,SeAg_B3036,SEAG_RS14635,SeAg_B3036,16,5
5631,SALA403526,SeAg_B3805,SEAG_RS18175,SeAg_B3805,17,7
5632,SALA404217,dcuB,SEAG_RS21760,SeAg_B4565,19,8
5664,SALA401247,SeAg_B1343,SEAG_RS06600,SeAg_B1343,19,6
5665,SALA401252,SeAg_B1348,SEAG_RS06625,SeAg_B1348,17,23
5686,SALA403363,rplC,SEAG_RS17385,SeAg_B3636,19,111
5709,SALA401558,SeAg_B1674,SEAG_RS08135,SeAg_B1674,18,16
5710,SALA401557,SeAg_B1673,SEAG_RS08130,SeAg_B1673,19,17
5731,SALA403908,fadB,SEAG_RS20130,SeAg_B4213,18,8
5759,SALA403885,rhtB,SEAG_RS20020,SeAg_B4189,17,2
5760,SALA400806,rhtA,SEAG_RS04385,SeAg_B0870,18,9
5774,SALA400899,SeAg_B0971,SEAG_RS04850,SeAg_B0971,18,16
5802,SALA401113,cheA,SEAG_RS05955,SeAg_B1200,20,8
5803,SALA401116,tar,SEAG_RS05965,SeAg_B1203,17,4
5823,SALA401114,cheW,SEAG_RS05960,SeAg_B1201,20,7
5841,SALA402487,trmG/rlmN,SEAG_RS12910,SeAg_B2677,20,84
5866,SALA400658,gltJ,SEAG_RS03585,SeAg_B0707,19,7
5884,SALA400012,dnaK,SEAG_RS00370,SeAg_B0013,20,126
5902,SALA401870,rluC,SEAG_RS09715,SeAg_B2001,20,67
5919,SALA400996,cbpA,SEAG_RS05330,SeAg_B1071,20,46
5936,SALA401321,rluB,SEAG_RS06960,SeAg_B1427,20,68
5954,SALA400455,queC,SEAG_RS02580,SeAg_B0495,20,7
5972,SALA400683,fldA,SEAG_RS03745,SeAg_B0741,20,24
5990,SALA402631,smpB,SEAG_RS13620,SeAg_B2833,20,28
6008,SALA404275,hfq,SEAG_RS22135,SeAg_B4639,20,63
6026,SALA401860,acpP,SEAG_RS09665,SeAg_B1990,20,64
6041,SALA401201,cspE,SEAG_RS06370,SeAg_B1294,20,65
6059,SALA400542,ybcJ,SEAG_RS03005,SeAg_B0587,20,48
6074,SALA404249,groL,SEAG_RS21980,SeAg_B4608,20,70
6092,SALA403643,rfaD,SEAG_RS18760,SeAg_B3928,20,38
6106,SALA400241,rpsB,SEAG_RS01460,SeAg_B0256,20,145
6124,SALA404061,rplA,SEAG_RS20955,SeAg_B4392,20,63
6142,SALA403340,rpsD,SEAG_RS17265,SeAg_B3611,20,59
6158,SALA403346,rpsE,SEAG_RS17300,SeAg_B3619,20,128
6176,SALA403369,rpsG,SEAG_RS17420,SeAg_B3644,20,93
6194,SALA403273,rplM,SEAG_RS16905,SeAg_B3536,20,97
6212,SALA404389,rraB,SEAG_RS22670,SeAg_B4755,20,15
6246,SALA402617,rplS,SEAG_RS13550,SeAg_B2818,20,75
6264,SALA403226,yhbY,SEAG_RS16665,SeAg_B3487,20,32
6282,SALA403350,rpsN,SEAG_RS17320,SeAg_B3623,20,59
6300,SALA403359,rpsS,SEAG_RS17365,SeAg_B3632,20,20
6318,SALA400045,rpsT,SEAG_RS00530,SeAg_B0048,20,40
6337,SALA403756,ccmB,SEAG_RS19335,SeAg_B4046,19,13
6607,SALA400256,dnaE,SEAG_RS01535,SeAg_B0272,20,33
6608,SALA401037,SeAg_B1115,SEAG_RS05550,SeAg_B1115,2,1
6610,SALA401035,SeAg_B1113,SEAG_RS05540,SeAg_B1113,3,1
6611,SALA401935,SeAg_B2074,SEAG_RS10080,SeAg_B2074,4,1
6614,SALA402369,alaC,SEAG_RS12280,SeAg_B2545,20,3
6620,SALA401041,SeAg_B1119,SEAG_RS05570,SeAg_B1119,4,1
6623,SALA400414,SeAg_B0452,SEAG_RS02370,SeAg_B0452,4,1
6627,SALA400416,nrdR,SEAG_RS02375,SeAg_B0454,19,14
6629,SALA401934,SeAg_B2073,SEAG_RS10075,SeAg_B2073,4,1
6632,SALA401951,SeAg_B2092,SEAG_RS10150,SeAg_B2092,6,1
6636,SALA401255,SeAg_B1351,SEAG_RS06640,SeAg_B1351,5,4
6642,SALA400819,SeAg_B0885,SEAG_RS04445,SeAg_B0885,20,7
6649,SALA403258,SeAg_B3520,SEAG_RS16825,SeAg_B3520,20,7
6658,SALA403443,SeAg_B3721,SEAG_RS17790,SeAg_B3721,12,2
6671,SALA403186,garD,SEAG_RS16450,SeAg_B3442,16,8
7031,SALA404105,SeAg_B4448,SEAG_RS21200,SeAg_B4448,11,4
7045,SALA404133,SeAg_B4476,SEAG_RS21320,SeAg_B4476,13,1
7064,SALA400197,SeAg_B0209,SEAG_RS01260,SeAg_B0209,15,5
7077,SALA403003,SeAg_B3245,SEAG_RS15535,SeAg_B3245,12,2
7095,SALA401418,SeAg_B1529,SEAG_RS07435,SeAg_B1529,17,5
7108,SALA403569,lpfA,SEAG_RS18395,SeAg_B3853,15,14
7120,SALA401858,pabC,SEAG_RS09655,SeAg_B1988,20,7
7131,SALA401044,SeAg_B1125,SEAG_RS05595,SeAg_B1125,18,3
7151,SALA400325,SeAg_B0359,SEAG_RS01925,SeAg_B0359,10,1
7161,SALA403952,SeAg_B4265,SEAG_RS20375,SeAg_B4265,13,1
7172,SALA403630,SeAg_B3915,SEAG_RS18695,SeAg_B3915,17,7
7186,SALA403535,SeAg_B3814,SEAG_RS18215,SeAg_B3814,16,3
7327,SALA402717,proV,SEAG_RS14085,SeAg_B2926,19,11
7336,SALA403445,SeAg_B3723,SEAG_RS17795,SeAg_B3723,8,1
7627,SALA403592,SeAg_B3877,SEAG_RS18510,SeAg_B3877,20,2
7649,SALA400524,allB,SEAG_RS02915,SeAg_B0569,16,5
7650,SALA400523,SeAg_B0568,SEAG_RS02910,SeAg_B0568,14,5
7663,SALA403441,rtcA,SEAG_RS17780,SeAg_B3719,10,1
7685,SALA402997,SeAg_B3239,SEAG_RS15505,SeAg_B3239,12,1
7686,SALA401691,ydiB,SEAG_RS08830,SeAg_B1813,15,10
7704,SALA401590,fumB,SEAG_RS08285,SeAg_B1706,20,9
7717,SALA401589,fumC,SEAG_RS08280,SeAg_B1705,20,8
7739,SALA404263,SeAg_B4624,SEAG_RS22060,SeAg_B4624,13,2
7740,SALA403347,rplR,SEAG_RS17305,SeAg_B3620,20,25
7756,SALA400944,zapC,SEAG_RS05060,SeAg_B1017,20,15
7775,SALA400985,SeAg_B1060,SEAG_RS05275,SeAg_B1060,18,4
7787,SALA403001,SeAg_B3243,SEAG_RS15525,SeAg_B3243,13,1
7800,SALA401813,SeAg_B1942,SEAG_RS09440,SeAg_B1942,13,1
7824,SALA404266,rsgA,SEAG_RS22075,SeAg_B4627,20,35
